Transaction ID,Date,Time,Product Name,Category,Quantity,Sale Price,Cost Price,Staff Member,Revenue,Cost,Profit
TXN000132,2025-08-31,17:05,Gin Tonic,Spirits,1,7.8,2.35,Staff E,7.8,2.35,5.45
TXN000133,2025-03-26,23:15,Vodka Coke,Spirits,1,7.6,2.25,Staff C,7.6,2.25,5.35
TXN000134,2025-07-13,18:40,Guinness,Beer,1,5.9,2.15,Staff C,5.9,2.15,3.75
TXN000135,2025-12-18,18:05,Coke,Soft Drink,1,3.4,0.95,Staff F,3.4,0.95,2.45
TXN000136,2025-03-27,20:25,Blue WKD,Alcopops,3,6.3,2.65,Staff I,18.9,7.95,10.95
TXN000136,2025-03-27,20:25,7Up,Soft Drink,1,3.4,0.95,Staff I,3.4,0.95,2.45
TXN000137,2025-03-31,20:35,West Coast Cooler,Alcopops,5,6.4,2.75,Staff D,32.0,13.75,18.25
TXN000137,2025-03-31,20:35,Smirnoff Ice,Alcopops,1,6.3,2.7,Staff D,6.3,2.7,3.6
TXN000138,2025-09-27,22:35,Smirnoff Ice,Alcopops,6,6.3,2.7,Staff A,37.8,16.2,21.6
TXN000138,2025-09-27,22:35,Hop House 13,Beer,1,6.1,2.4,Staff A,6.1,2.4,3.7
TXN000138,2025-09-27,22:35,Old Fashioned,Cocktails,1,11.5,3.95,Staff A,11.5,3.95,7.55
TXN000138,2025-09-27,22:35,Birra Moretti,Beer,3,6.4,2.75,Staff A,19.2,8.25,10.95
TXN000138,2025-09-27,22:35,Sambuca Shot,Spirits,3,6.8,1.9,Staff A,20.4,5.7,14.7
TXN000138,2025-09-27,22:35,Hot and Spicy Peanuts,Snacks,2,2.1,0.9,Staff A,4.2,1.8,2.4
TXN000139,2025-10-03,22:20,Birra Moretti,Beer,3,6.4,2.75,Staff I,19.2,8.25,10.95
TXN000140,2025-11-16,18:25,Pornstar Martini,Cocktails,1,11.5,3.75,Staff E,11.5,3.75,7.75
TXN000140,2025-11-16,18:25,Club Orange,Soft Drink,1,3.4,0.95,Staff E,3.4,0.95,2.45
TXN000140,2025-11-16,18:25,Guinness,Beer,1,5.9,2.15,Staff E,5.9,2.15,3.75
TXN000140,2025-11-16,18:25,Bulmers,Cider,1,6.3,2.6,Staff E,6.3,2.6,3.7
TXN000141,2025-03-29,23:20,Guinness,Beer,2,5.9,2.15,Staff D,11.8,4.3,7.5
TXN000141,2025-03-29,23:20,Jagerbomb,Spirits,2,8.5,3.1,Staff D,17.0,6.2,10.8
TXN000142,2025-09-12,21:10,Baby Guinness Shot,Spirits,1,6.8,2.1,Staff E,6.8,2.1,4.7
TXN000142,2025-09-12,21:10,Birra Moretti,Beer,1,6.4,2.75,Staff E,6.4,2.75,3.65
TXN000142,2025-09-12,21:10,Hot and Spicy Peanuts,Snacks,2,2.1,0.9,Staff E,4.2,1.8,2.4
TXN000142,2025-09-12,21:10,Beamish,Beer,6,5.8,2.05,Staff E,34.8,12.3,22.5
TXN000143,2025-06-28,21:20,Tequila Shot,Spirits,3,6.9,1.9,Staff A,20.7,5.7,15.0
TXN000143,2025-06-28,21:20,Tequila Shot,Spirits,1,6.9,1.9,Staff A,6.9,1.9,5.0
TXN000143,2025-06-28,21:20,Jagerbomb,Spirits,6,8.5,3.1,Staff A,51.0,18.6,32.4
TXN000143,2025-06-28,21:20,Coors Light,Beer,5,6.0,2.35,Staff A,30.0,11.75,18.25
TXN000143,2025-06-28,21:20,Sambuca Shot,Spirits,2,6.8,1.9,Staff A,13.6,3.8,9.8
TXN000143,2025-06-28,21:20,Carlsberg,Beer,1,5.9,2.25,Staff A,5.9,2.25,3.65
TXN000144,2025-05-02,22:55,Coors Light,Beer,1,6.0,2.35,Staff B,6.0,2.35,3.65
TXN000145,2025-04-19,17:25,Guinness,Beer,2,5.9,2.15,Staff G,11.8,4.3,7.5
TXN000145,2025-04-19,17:25,Baby Guinness Shot,Spirits,2,6.8,2.1,Staff G,13.6,4.2,9.4
TXN000146,2025-08-28,22:30,7Up,Soft Drink,2,3.4,0.95,Staff D,6.8,1.9,4.9
TXN000147,2025-11-13,20:05,Carlsberg,Beer,3,5.9,2.25,Staff D,17.7,6.75,10.95
TXN000148,2025-08-30,18:20,Aperol Spritz,Cocktails,1,10.5,3.15,Staff C,10.5,3.15,7.35
TXN000148,2025-08-30,18:20,Margarita,Cocktails,1,10.8,3.35,Staff C,10.8,3.35,7.45
TXN000149,2025-07-20,17:30,Guinness,Beer,1,5.9,2.15,Staff G,5.9,2.15,3.75
TXN000149,2025-07-20,17:30,Heineken,Beer,1,6.1,2.35,Staff G,6.1,2.35,3.75
TXN000149,2025-07-20,17:30,Espresso Martini,Cocktails,1,11.1,3.35,Staff G,11.1,3.35,7.75
TXN000149,2025-07-20,17:30,Sparkling Water,Soft Drink,1,3.0,0.75,Staff G,3.0,0.75,2.25
TXN000150,2025-09-02,21:05,House White Wine,Wine,3,7.2,2.7,Staff D,21.6,8.1,13.5
TXN000150,2025-09-02,21:05,Guinness,Beer,1,5.9,2.15,Staff D,5.9,2.15,3.75
TXN000150,2025-09-02,21:05,Hot and Spicy Peanuts,Snacks,1,2.2,0.9,Staff D,2.2,0.9,1.3
TXN000151,2025-03-15,15:05,Madri,Beer,2,6.3,2.65,Staff I,12.6,5.3,7.3
TXN000152,2025-08-08,20:35,Hop House 13,Beer,2,6.1,2.4,Staff E,12.2,4.8,7.4
TXN000152,2025-08-08,20:35,Rockshore Lager,Beer,6,6.0,2.4,Staff E,36.0,14.4,21.6
TXN000152,2025-08-08,20:35,Vodka Coke,Spirits,1,7.6,2.25,Staff E,7.6,2.25,5.35
TXN000152,2025-08-08,20:35,Rum Coke,Spirits,1,7.5,2.15,Staff E,7.5,2.15,5.35
TXN000152,2025-08-08,20:35,Birra Moretti,Beer,2,6.4,2.75,Staff E,12.8,5.5,7.3
TXN000152,2025-08-08,20:35,Blue WKD,Alcopops,4,6.3,2.65,Staff E,25.2,10.6,14.6
TXN000153,2025-06-07,14:10,Bulmers,Cider,2,6.3,2.6,Staff A,12.6,5.2,7.4
TXN000154,2025-07-31,22:45,Vodka Coke,Spirits,1,7.6,2.25,Staff A,7.6,2.25,5.35
TXN000155,2025-09-24,20:40,Vodka Red Bull,Spirits,1,8.8,3.0,Staff B,8.8,3.0,5.8
TXN000155,2025-09-24,20:40,House White Wine,Wine,2,7.2,2.7,Staff B,14.4,5.4,9.0
TXN000156,2025-12-11,15:45,Corona,Beer,3,6.4,2.8,Staff D,19.2,8.4,10.8
TXN000156,2025-12-11,15:45,Vodka White Lemonade,Spirits,1,7.6,2.2,Staff D,7.6,2.2,5.4
TXN000157,2025-05-24,17:20,Carlsberg,Beer,4,5.9,2.25,Staff D,23.6,9.0,14.6
TXN000158,2025-08-02,18:55,Bacon Fries,Snacks,2,2.0,0.85,Staff E,4.0,1.7,2.3
TXN000159,2025-03-07,18:00,Espresso Martini,Cocktails,2,11.0,3.35,Staff C,22.0,6.7,15.3
TXN000159,2025-03-07,18:00,Smirnoff Ice,Alcopops,2,6.3,2.7,Staff C,12.6,5.4,7.2
TXN000160,2025-05-31,20:20,Vodka Red Bull,Spirits,3,8.8,3.0,Staff I,26.4,9.0,17.4
TXN000161,2025-03-22,23:15,Guinness,Beer,1,5.9,2.15,Staff D,5.9,2.15,3.75
TXN000161,2025-03-22,23:15,Aperol Spritz,Cocktails,1,10.5,3.15,Staff D,10.5,3.15,7.35
TXN000161,2025-03-22,23:15,Gin Tonic,Spirits,1,7.8,2.35,Staff D,7.8,2.35,5.45
TXN000161,2025-03-22,23:15,Vodka Red Bull,Spirits,1,8.8,3.0,Staff D,8.8,3.0,5.8
TXN000162,2025-09-01,21:25,West Coast Cooler,Alcopops,2,6.4,2.75,Staff I,12.8,5.5,7.3
TXN000162,2025-09-01,21:25,Beamish,Beer,1,5.8,2.05,Staff I,5.8,2.05,3.75
TXN000163,2025-02-22,22:55,Tequila Shot,Spirits,4,6.9,1.9,Staff C,27.6,7.6,20.0
TXN000163,2025-02-22,22:55,Vodka White Lemonade,Spirits,1,7.6,2.2,Staff C,7.6,2.2,5.4
TXN000164,2025-08-01,15:10,Carlsberg,Beer,3,5.9,2.25,Staff C,17.7,6.75,10.95
TXN000164,2025-08-01,15:10,Corona,Beer,5,6.4,2.8,Staff C,32.0,14.0,18.0
TXN000164,2025-08-01,15:10,Vodka Red Bull,Spirits,2,8.8,3.0,Staff C,17.6,6.0,11.6
TXN000165,2025-05-24,22:15,Corona,Beer,1,6.4,2.8,Staff H,6.4,2.8,3.6
TXN000166,2025-07-12,21:30,Rum Coke,Spirits,2,7.5,2.15,Staff A,15.0,4.3,10.7
TXN000167,2025-09-05,20:45,Bacon Fries,Snacks,2,2.0,0.85,Staff E,4.0,1.7,2.3
TXN000167,2025-09-05,20:45,Vodka Coke,Spirits,1,7.6,2.25,Staff E,7.6,2.25,5.35
TXN000167,2025-09-05,20:45,Smithwicks,Beer,3,5.8,2.1,Staff E,17.4,6.3,11.1
TXN000168,2025-08-02,21:15,Vodka Coke,Spirits,1,7.6,2.25,Staff D,7.6,2.25,5.35
TXN000168,2025-08-02,21:15,Jagerbomb,Spirits,1,8.5,3.1,Staff D,8.5,3.1,5.4
TXN000169,2025-09-06,23:50,Guinness,Beer,2,5.9,2.15,Staff G,11.8,4.3,7.5
TXN000169,2025-09-06,23:50,Margarita,Cocktails,1,10.8,3.35,Staff G,10.8,3.35,7.45
TXN000169,2025-09-06,23:50,Vodka Red Bull,Spirits,1,8.8,3.0,Staff G,8.8,3.0,5.8
TXN000170,2025-11-26,18:40,Rockshore Cider,Cider,1,6.2,2.55,Staff D,6.2,2.55,3.65
TXN000171,2025-08-17,22:35,Vodka Red Bull,Spirits,2,8.8,3.0,Staff I,17.6,6.0,11.6
TXN000171,2025-08-17,22:35,Guinness,Beer,2,5.9,2.15,Staff I,11.8,4.3,7.5
TXN000172,2025-06-14,16:50,Hop House 13,Beer,1,6.1,2.4,Staff A,6.1,2.4,3.7
TXN000173,2025-09-13,22:00,Dry Roasted Peanuts,Snacks,1,2.0,0.85,Staff A,2.0,0.85,1.15
TXN000173,2025-09-13,22:00,Corona,Beer,2,6.4,2.8,Staff A,12.8,5.6,7.2
TXN000174,2025-05-16,23:50,Birra Moretti,Beer,1,6.4,2.75,Staff B,6.4,2.75,3.65
TXN000175,2025-07-29,23:45,Vodka Red Bull,Spirits,1,8.8,3.0,Staff H,8.8,3.0,5.8
TXN000176,2025-05-10,23:30,Smithwicks,Beer,2,5.8,2.1,Staff G,11.6,4.2,7.4
TXN000176,2025-05-10,23:30,Vodka Red Bull,Spirits,2,8.8,3.0,Staff G,17.6,6.0,11.6
TXN000177,2025-07-04,14:55,Carlsberg,Beer,2,5.9,2.25,Staff A,11.8,4.5,7.3
TXN000178,2025-06-21,01:25,Vodka Coke,Spirits,1,7.6,2.25,Staff D,7.6,2.25,5.35
TXN000178,2025-06-21,01:25,Jagerbomb,Spirits,5,8.5,3.1,Staff D,42.5,15.5,27.0
TXN000179,2025-03-08,20:20,Gin White Lemonade,Spirits,1,7.8,2.35,Staff G,7.8,2.35,5.45
TXN000179,2025-03-08,20:20,Diet Coke,Soft Drink,1,3.4,0.95,Staff G,3.4,0.95,2.45
TXN000180,2025-11-25,20:00,Vodka White Lemonade,Spirits,1,7.6,2.2,Staff B,7.6,2.2,5.4
TXN000181,2025-09-20,19:00,Vodka Red Bull,Spirits,3,8.8,3.0,Staff C,26.4,9.0,17.4
TXN000181,2025-09-20,19:00,Corona,Beer,1,6.4,2.8,Staff C,6.4,2.8,3.6
TXN000182,2025-10-24,22:45,Blue WKD,Alcopops,1,6.3,2.65,Staff G,6.3,2.65,3.65
TXN000183,2025-03-21,21:00,Coors Light,Beer,2,6.0,2.35,Staff A,12.0,4.7,7.3
TXN000184,2025-01-26,22:50,Vodka Coke,Spirits,2,7.6,2.25,Staff B,15.2,4.5,10.7
TXN000184,2025-01-26,22:50,Carlsberg,Beer,2,5.9,2.25,Staff B,11.8,4.5,7.3
TXN000185,2025-03-13,20:05,Budweiser,Beer,2,6.0,2.35,Staff D,12.0,4.7,7.3
TXN000186,2025-10-17,23:00,Tequila Shot,Spirits,4,6.9,1.9,Staff H,27.6,7.6,20.0
TXN000187,2025-05-30,15:20,Smirnoff Ice,Alcopops,3,6.4,2.7,Staff G,19.2,8.1,11.1
TXN000188,2025-11-15,21:55,Vodka White Lemonade,Spirits,1,7.6,2.2,Staff H,7.6,2.2,5.4
TXN000189,2025-08-21,19:55,Carlsberg,Beer,1,5.9,2.25,Staff C,5.9,2.25,3.65
TXN000190,2025-11-21,23:00,Bacon Fries,Snacks,1,2.0,0.85,Staff C,2.0,0.85,1.15
TXN000190,2025-11-21,23:00,Heineken,Beer,2,6.1,2.35,Staff C,12.2,4.7,7.5
TXN000190,2025-11-21,23:00,Blue WKD,Alcopops,3,6.3,2.65,Staff C,18.9,7.95,10.95
TXN000190,2025-11-21,23:00,Tequila Shot,Spirits,1,6.9,1.9,Staff C,6.9,1.9,5.0
TXN000191,2025-01-03,20:10,Vodka Coke,Spirits,1,7.6,2.25,Staff B,7.6,2.25,5.35
TXN000192,2025-04-12,18:05,Club Orange,Soft Drink,1,3.4,0.95,Staff D,3.4,0.95,2.45
TXN000192,2025-04-12,18:05,House Red Wine,Wine,1,7.2,2.75,Staff D,7.2,2.75,4.45
TXN000192,2025-04-12,18:05,Vodka Coke,Spirits,1,7.6,2.25,Staff D,7.6,2.25,5.35
TXN000193,2025-11-11,23:55,Aperol Spritz,Cocktails,1,10.5,3.15,Staff E,10.5,3.15,7.35
TXN000194,2025-08-30,00:35,Vodka Red Bull,Spirits,2,8.8,3.0,Staff G,17.6,6.0,11.6
TXN000195,2025-03-14,23:00,Rockshore Cider,Cider,3,6.2,2.55,Staff F,18.6,7.65,10.95
TXN000196,2025-06-21,19:35,Vodka Coke,Spirits,1,7.6,2.25,Staff B,7.6,2.25,5.35
TXN000196,2025-06-21,19:35,Vodka Red Bull,Spirits,3,8.8,3.0,Staff B,26.4,9.0,17.4
TXN000196,2025-06-21,19:35,Tayto,Snacks,1,1.8,0.75,Staff B,1.8,0.75,1.05
TXN000197,2025-08-02,22:00,Dry Roasted Peanuts,Snacks,1,2.0,0.85,Staff B,2.0,0.85,1.15
TXN000197,2025-08-02,22:00,Tequila Shot,Spirits,5,6.9,1.9,Staff B,34.5,9.5,25.0
TXN000197,2025-08-02,22:00,Scampi Fries,Snacks,1,2.0,0.85,Staff B,2.0,0.85,1.15
TXN000197,2025-08-02,22:00,Guinness,Beer,1,5.9,2.15,Staff B,5.9,2.15,3.75
TXN000198,2025-09-06,20:05,Vodka Red Bull,Spirits,1,8.8,3.0,Staff H,8.8,3.0,5.8
TXN000198,2025-09-06,20:05,Vodka Coke,Spirits,1,7.6,2.25,Staff H,7.6,2.25,5.35
TXN000199,2025-07-12,20:55,Budweiser,Beer,2,6.0,2.35,Staff C,12.0,4.7,7.3
TXN000199,2025-07-12,20:55,Heineken,Beer,1,6.1,2.35,Staff C,6.1,2.35,3.75
TXN000200,2025-10-26,21:30,Jagerbomb,Spirits,2,8.5,3.1,Staff F,17.0,6.2,10.8
TXN000201,2025-09-30,21:10,Heineken,Beer,1,6.1,2.35,Staff E,6.1,2.35,3.75
TXN000201,2025-09-30,21:10,Hop House 13,Beer,3,6.1,2.4,Staff E,18.3,7.2,11.1
TXN000201,2025-09-30,21:10,Baby Guinness Shot,Spirits,2,6.8,2.1,Staff E,13.6,4.2,9.4
TXN000202,2025-12-26,21:10,Vodka White Lemonade,Spirits,3,7.6,2.2,Staff D,22.8,6.6,16.2
TXN000202,2025-12-26,21:10,Vodka Red Bull,Spirits,3,8.8,3.0,Staff D,26.4,9.0,17.4
TXN000203,2025-09-06,23:00,Jagerbomb,Spirits,2,8.5,3.1,Staff F,17.0,6.2,10.8
TXN000203,2025-09-06,23:00,Baby Guinness Shot,Spirits,4,6.8,2.1,Staff F,27.2,8.4,18.8
TXN000204,2025-05-15,20:10,Corona,Beer,2,6.4,2.8,Staff C,12.8,5.6,7.2
TXN000205,2025-02-21,23:15,Corona,Beer,2,6.4,2.8,Staff H,12.8,5.6,7.2
TXN000205,2025-02-21,23:15,Tayto,Snacks,3,1.8,0.75,Staff H,5.4,2.25,3.15
TXN000206,2025-07-26,21:50,Birra Moretti,Beer,2,6.4,2.75,Staff D,12.8,5.5,7.3
TXN000206,2025-07-26,21:50,Heineken,Beer,1,6.2,2.35,Staff D,6.2,2.35,3.85
TXN000207,2025-08-16,19:10,Rockshore Cider,Cider,2,6.2,2.55,Staff G,12.4,5.1,7.3
TXN000207,2025-08-16,19:10,West Coast Cooler,Alcopops,1,6.4,2.75,Staff G,6.4,2.75,3.65
TXN000207,2025-08-16,19:10,Beamish,Beer,1,5.8,2.05,Staff G,5.8,2.05,3.75
TXN000208,2025-06-22,22:20,Hop House 13,Beer,1,6.0,2.4,Staff A,6.0,2.4,3.6
TXN000209,2025-12-20,16:30,Corona,Beer,2,6.4,2.8,Staff A,12.8,5.6,7.2
TXN000210,2025-09-27,00:40,Birra Moretti,Beer,1,6.4,2.75,Staff H,6.4,2.75,3.65
TXN000211,2025-05-19,17:00,West Coast Cooler,Alcopops,2,6.4,2.75,Staff D,12.8,5.5,7.3
TXN000212,2025-08-07,20:30,Guinness,Beer,2,5.9,2.15,Staff A,11.8,4.3,7.5
TXN000213,2025-12-20,15:00,Guinness,Beer,1,5.9,2.15,Staff B,5.9,2.15,3.75
TXN000214,2025-08-16,22:55,Guinness,Beer,5,5.9,2.15,Staff C,29.5,10.75,18.75
TXN000214,2025-08-16,22:55,Coors Light,Beer,1,6.0,2.35,Staff C,6.0,2.35,3.65
TXN000214,2025-08-16,22:55,Vodka Coke,Spirits,1,7.6,2.25,Staff C,7.6,2.25,5.35
TXN000215,2025-03-16,16:30,Gin White Lemonade,Spirits,2,7.8,2.35,Staff H,15.6,4.7,10.9
TXN000215,2025-03-16,16:30,Vodka White Lemonade,Spirits,1,7.6,2.2,Staff H,7.6,2.2,5.4
TXN000215,2025-03-16,16:30,Smirnoff Ice,Alcopops,1,6.3,2.7,Staff H,6.3,2.7,3.6
TXN000215,2025-03-16,16:30,Budweiser,Beer,4,6.0,2.35,Staff H,24.0,9.4,14.6
TXN000216,2025-12-26,22:50,Heineken,Beer,8,6.1,2.35,Staff F,48.8,18.8,30.0
TXN000217,2025-04-12,00:00,Heineken,Beer,1,6.1,2.35,Staff A,6.1,2.35,3.75
TXN000217,2025-04-12,00:00,Beamish,Beer,1,5.8,2.05,Staff A,5.8,2.05,3.75
TXN000217,2025-04-12,00:00,Vodka Coke,Spirits,1,7.6,2.25,Staff A,7.6,2.25,5.35
TXN000218,2025-02-01,16:20,Vodka Coke,Spirits,1,7.6,2.25,Staff I,7.6,2.25,5.35
TXN000219,2025-09-21,21:55,Dry Roasted Peanuts,Snacks,1,2.0,0.85,Staff G,2.0,0.85,1.15
TXN000219,2025-09-21,21:55,Rum Coke,Spirits,2,7.5,2.15,Staff G,15.0,4.3,10.7
TXN000220,2025-04-19,01:10,Blue WKD,Alcopops,2,6.3,2.65,Staff A,12.6,5.3,7.3
TXN000221,2025-02-07,00:20,Smirnoff Ice,Alcopops,1,6.3,2.7,Staff A,6.3,2.7,3.6
TXN000222,2025-09-13,21:35,Vodka Red Bull,Spirits,2,8.8,3.0,Staff A,17.6,6.0,11.6
TXN000222,2025-09-13,21:35,Guinness,Beer,3,5.9,2.15,Staff A,17.7,6.45,11.25
TXN000222,2025-09-13,21:35,Espresso Martini,Cocktails,1,11.0,3.35,Staff A,11.0,3.35,7.65
TXN000223,2025-10-17,17:20,Hot and Spicy Peanuts,Snacks,1,2.2,0.9,Staff F,2.2,0.9,1.3
TXN000224,2025-09-01,17:25,Scampi Fries,Snacks,2,2.0,0.85,Staff C,4.0,1.7,2.3
TXN000225,2025-12-01,18:30,Captain Morgan Coke,Spirits,1,7.6,2.25,Staff D,7.6,2.25,5.35
TXN000226,2025-05-10,00:00,Rockshore Cider,Cider,3,6.2,2.55,Staff C,18.6,7.65,10.95
TXN000227,2025-10-04,23:45,Beamish,Beer,1,5.8,2.05,Staff A,5.8,2.05,3.75
TXN000228,2025-11-29,20:30,Baby Guinness Shot,Spirits,2,6.8,2.1,Staff F,13.6,4.2,9.4
TXN000228,2025-11-29,20:30,Gin White Lemonade,Spirits,1,7.8,2.35,Staff F,7.8,2.35,5.45
TXN000229,2025-12-11,23:35,Jagerbomb,Spirits,2,8.5,3.1,Staff A,17.0,6.2,10.8
TXN000229,2025-12-11,23:35,Tequila Shot,Spirits,3,7.0,1.9,Staff A,21.0,5.7,15.3
TXN000230,2025-05-24,23:05,Club Orange,Soft Drink,2,3.4,0.95,Staff A,6.8,1.9,4.9
TXN000230,2025-05-24,23:05,Mojito,Cocktails,1,10.5,3.25,Staff A,10.5,3.25,7.25
TXN000231,2025-01-23,21:25,Smirnoff Ice,Alcopops,1,6.3,2.7,Staff E,6.3,2.7,3.6
TXN000232,2025-01-30,22:25,Budweiser,Beer,3,6.0,2.35,Staff A,18.0,7.05,10.95
TXN000232,2025-01-30,22:25,Jameson,Spirits,1,6.8,1.95,Staff A,6.8,1.95,4.85
TXN000233,2025-12-23,21:45,Blue WKD,Alcopops,2,6.5,2.65,Staff C,13.0,5.3,7.7
TXN000234,2025-02-22,20:05,Beamish,Beer,3,5.8,2.05,Staff C,17.4,6.15,11.25
TXN000234,2025-02-22,20:05,Tequila Shot,Spirits,2,6.9,1.9,Staff C,13.8,3.8,10.0
TXN000235,2025-05-02,20:15,Hot and Spicy Peanuts,Snacks,1,2.1,0.9,Staff F,2.1,0.9,1.2
TXN000235,2025-05-02,20:15,Pornstar Martini,Cocktails,1,11.5,3.75,Staff F,11.5,3.75,7.75
TXN000236,2025-02-01,21:15,Madri,Beer,4,6.3,2.65,Staff E,25.2,10.6,14.6
TXN000236,2025-02-01,21:15,Jagerbomb,Spirits,5,8.5,3.1,Staff E,42.5,15.5,27.0
TXN000236,2025-02-01,21:15,Bulmers,Cider,2,6.3,2.6,Staff E,12.6,5.2,7.4
TXN000236,2025-02-01,21:15,Guinness,Beer,1,5.9,2.15,Staff E,5.9,2.15,3.75
TXN000237,2025-07-26,16:35,Vodka Coke,Spirits,2,7.6,2.25,Staff I,15.2,4.5,10.7
TXN000238,2025-06-14,01:35,Vodka White Lemonade,Spirits,4,7.6,2.2,Staff C,30.4,8.8,21.6
TXN000239,2025-06-20,18:05,Vodka Red Bull,Spirits,3,8.8,3.0,Staff A,26.4,9.0,17.4
TXN000240,2025-04-30,19:30,Heineken,Beer,1,6.1,2.35,Staff B,6.1,2.35,3.75
TXN000241,2025-04-30,15:35,Dry Roasted Peanuts,Snacks,1,2.0,0.85,Staff A,2.0,0.85,1.15
TXN000242,2025-10-19,13:35,Rum Coke,Spirits,1,7.5,2.15,Staff I,7.5,2.15,5.35
TXN000242,2025-10-19,13:35,Heineken,Beer,8,6.1,2.35,Staff I,48.8,18.8,30.0
TXN000243,2025-12-19,19:00,Budweiser,Beer,2,6.2,2.35,Staff A,12.4,4.7,7.7
TXN000244,2025-10-18,22:10,Malibu Dash,Spirits,1,7.3,2.15,Staff E,7.3,2.15,5.15
TXN000244,2025-10-18,22:10,Vodka Coke,Spirits,2,7.6,2.25,Staff E,15.2,4.5,10.7
TXN000244,2025-10-18,22:10,Tequila Shot,Spirits,2,6.9,1.9,Staff E,13.8,3.8,10.0
TXN000245,2025-06-25,17:55,Bulmers,Cider,1,6.3,2.6,Staff G,6.3,2.6,3.7
TXN000246,2025-07-29,21:35,Vodka Red Bull,Spirits,1,8.8,3.0,Staff D,8.8,3.0,5.8
TXN000247,2025-09-06,17:10,House Red Wine,Wine,2,7.2,2.75,Staff H,14.4,5.5,8.9
TXN000248,2025-09-28,22:00,Jameson,Spirits,1,6.8,1.95,Staff E,6.8,1.95,4.85
TXN000249,2025-01-25,01:30,Jagerbomb,Spirits,2,8.5,3.1,Staff A,17.0,6.2,10.8
TXN000250,2025-12-26,20:15,Rockshore Cider,Cider,1,6.2,2.55,Staff D,6.2,2.55,3.65
TXN000250,2025-12-26,20:15,Vodka Coke,Spirits,1,7.6,2.25,Staff D,7.6,2.25,5.35
TXN000251,2025-12-13,12:40,Bulmers,Cider,1,6.3,2.6,Staff D,6.3,2.6,3.7
TXN000252,2025-12-19,23:10,Madri,Beer,1,6.2,2.65,Staff B,6.2,2.65,3.55
TXN000252,2025-12-19,23:10,Coors Light,Beer,2,6.0,2.35,Staff B,12.0,4.7,7.3
TXN000252,2025-12-19,23:10,Tayto,Snacks,2,1.8,0.75,Staff B,3.6,1.5,2.1
TXN000253,2025-11-22,20:05,Beamish,Beer,1,5.8,2.05,Staff F,5.8,2.05,3.75
TXN000253,2025-11-22,20:05,Pornstar Martini,Cocktails,4,11.5,3.75,Staff F,46.0,15.0,31.0
TXN000253,2025-11-22,20:05,Heineken,Beer,1,6.1,2.35,Staff F,6.1,2.35,3.75
TXN000253,2025-11-22,20:05,Hop House 13,Beer,3,6.1,2.4,Staff F,18.3,7.2,11.1
TXN000253,2025-11-22,20:05,Vodka Coke,Spirits,2,7.6,2.25,Staff F,15.2,4.5,10.7
TXN000254,2025-09-08,23:15,Gin Tonic,Spirits,2,7.8,2.35,Staff I,15.6,4.7,10.9
TXN000255,2025-12-26,22:05,Tequila Shot,Spirits,4,6.9,1.9,Staff I,27.6,7.6,20.0
TXN000256,2025-10-22,16:50,Madri,Beer,3,6.3,2.65,Staff I,18.9,7.95,10.95
TXN000256,2025-10-22,16:50,Heineken,Beer,8,6.1,2.35,Staff I,48.8,18.8,30.0
TXN000257,2025-12-31,21:35,Carlsberg,Beer,2,5.9,2.25,Staff I,11.8,4.5,7.3
TXN000258,2025-03-28,23:00,Vodka Red Bull,Spirits,2,8.7,3.0,Staff A,17.4,6.0,11.4
TXN000259,2025-06-13,16:10,Beamish,Beer,2,5.8,2.05,Staff E,11.6,4.1,7.5
TXN000259,2025-06-13,16:10,Corona,Beer,1,6.4,2.8,Staff E,6.4,2.8,3.6
TXN000259,2025-06-13,16:10,Vodka Coke,Spirits,2,7.6,2.25,Staff E,15.2,4.5,10.7
TXN000260,2025-12-19,00:15,Baby Guinness Shot,Spirits,1,6.8,2.1,Staff B,6.8,2.1,4.7
TXN000260,2025-12-19,00:15,Baby Guinness Shot,Spirits,5,6.8,2.1,Staff B,34.0,10.5,23.5
TXN000261,2025-03-13,15:35,Rum Coke,Spirits,1,7.5,2.15,Staff A,7.5,2.15,5.35
TXN000261,2025-03-13,15:35,West Coast Cooler,Alcopops,3,6.4,2.75,Staff A,19.2,8.25,10.95
TXN000262,2025-06-27,20:45,Red Bull,Soft Drink,1,4.2,1.55,Staff B,4.2,1.55,2.65
TXN000263,2025-06-05,21:15,Vodka Red Bull,Spirits,1,8.8,3.0,Staff D,8.8,3.0,5.8
TXN000263,2025-06-05,21:15,Carlsberg,Beer,1,5.9,2.25,Staff D,5.9,2.25,3.65
TXN000264,2025-07-26,21:55,Coors Light,Beer,2,6.0,2.35,Staff B,12.0,4.7,7.3
TXN000264,2025-07-26,21:55,Tequila Shot,Spirits,1,6.9,1.9,Staff B,6.9,1.9,5.0
TXN000265,2025-06-12,21:55,Tequila Shot,Spirits,3,6.9,1.9,Staff C,20.7,5.7,15.0
TXN000265,2025-06-12,21:55,Smithwicks,Beer,1,5.8,2.1,Staff C,5.8,2.1,3.7
TXN000265,2025-06-12,21:55,Heineken,Beer,2,6.1,2.35,Staff C,12.2,4.7,7.5
TXN000266,2025-01-19,21:15,Carlsberg,Beer,1,5.9,2.25,Staff A,5.9,2.25,3.65
TXN000267,2025-10-30,17:40,Coors Light,Beer,1,6.0,2.35,Staff D,6.0,2.35,3.65
